24.00	5.3583	9.45800E+3
24.10	5.3748	9.46100E+3
24.20	5.3914	9.46700E+3
24.30	5.4080	9.47300E+3
24.40	5.4245	9.47600E+3
24.50	5.4411	9.47900E+3
24.60	5.4578	9.48300E+3
24.70	5.4744	9.48700E+3
24.80	5.4911	9.49200E+3
24.90	5.5077	9.49800E+3
25.00	5.5244	9.50400E+3
25.10	5.5411	9.50500E+3
25.20	5.5578	9.50800E+3
25.30	5.5745	9.51400E+3
25.40	5.5912	9.51800E+3
25.50	5.6079	9.52100E+3
25.60	5.6246	9.52400E+3
25.70	5.6412	9.52900E+3
25.80	5.6578	9.53200E+3
25.90	5.6743	9.53700E+3
26.00	5.6909	9.54100E+3
26.10	5.7075	9.54500E+3
26.20	5.7241	9.54800E+3
26.30	5.7408	9.55300E+3
26.40	5.7575	9.55700E+3
26.50	5.7741	9.56100E+3
26.60	5.7908	9.56400E+3
26.70	5.8074	9.57000E+3
26.80	5.8241	9.57500E+3
26.90	5.8408	9.57700E+3
27.00	5.8576	9.58200E+3
27.10	5.8742	9.58400E+3
27.20	5.8909	9.58800E+3
27.30	5.9075	9.59200E+3
27.40	5.9241	9.59400E+3
27.50	5.9407	9.59600E+3
27.60	5.9574	9.60100E+3
27.70	5.9740	9.60300E+3
27.80	5.9905	9.60700E+3
27.90	6.0071	9.61000E+3
28.00	6.0237	9.61400E+3
28.10	6.0402	9.61700E+3
28.20	6.0569	9.62200E+3
28.30	6.0736	9.62400E+3
28.40	6.0902	9.62600E+3
28.50	6.1069	9.63100E+3
28.60	6.1236	9.63300E+3
28.70	6.1402	9.63500E+3
28.80	6.1569	9.63900E+3
28.90	6.1736	9.64200E+3
29.00	6.1903	9.64600E+3
29.10	6.2070	9.65000E+3
29.20	6.2238	9.65300E+3
29.30	6.2405	9.65500E+3
29.40	6.2571	9.65700E+3
29.50	6.2738	9.66200E+3
29.60	6.2906	9.66400E+3
29.70	6.3072	9.66600E+3
29.80	6.3239	9.66900E+3
29.90	6.3406	9.67200E+3
30.00	6.3573	9.67700E+3
30.10	6.3740	9.67900E+3
30.20	6.3907	9.68100E+3
30.30	6.4073	9.68200E+3
30.40	6.4239	9.68500E+3
30.50	6.4405	9.68900E+3
30.60	6.4572	9.69200E+3
30.70	6.4738	9.69300E+3
30.80	6.4905	9.69700E+3
30.90	6.5073	9.70100E+3
31.00	6.5240	9.70200E+3
31.10	6.5407	9.70700E+3
31.20	6.5575	9.71000E+3
31.30	6.5741	9.71200E+3
31.40	6.5908	9.71300E+3
31.50	6.6076	9.71600E+3
31.60	6.6243	9.71800E+3
31.70	6.6409	9.72100E+3
31.80	6.6575	9.72400E+3
31.90	6.6741	9.72600E+3
32.00	6.6907	9.72800E+3
32.10	6.7073	9.73100E+3
32.20	6.7239	9.73200E+3
32.30	6.7406	9.73400E+3
32.40	6.7573	9.73800E+3
32.50	6.7740	9.74000E+3
32.60	6.7907	9.74200E+3
32.70	6.8073	9.74300E+3
32.80	6.8240	9.74800E+3
32.90	6.8408	9.74900E+3
33.00	6.8576	9.74900E+3
33.10	6.8744	9.75400E+3
33.20	6.8911	9.75600E+3
33.30	6.9077	9.75600E+3
33.40	6.9244	9.75700E+3
33.50	6.9410	9.75800E+3
33.60	6.9577	9.76000E+3
33.70	6.9744	9.76300E+3
33.80	6.9911	9.76400E+3
33.90	7.0078	9.76500E+3
34.00	7.0245	9.76800E+3
34.10	7.0411	9.77100E+3
34.20	7.0578	9.77200E+3
34.30	7.0746	9.77300E+3
34.40	7.0913	9.77500E+3
34.50	7.1080	9.77500E+3
34.60	7.1247	9.77700E+3
34.70	7.1413	9.77700E+3
34.80	7.1579	9.77800E+3
34.90	7.1745	9.78000E+3
35.00	7.1911	9.78100E+3
35.10	7.2078	9.78300E+3
35.20	7.2245	9.78600E+3
35.30	7.2411	9.78600E+3
35.40	7.2578	9.78600E+3
35.50	7.2744	9.78500E+3
35.60	7.2911	9.78300E+3
35.70	7.3077	9.78500E+3
35.80	7.3244	9.78300E+3
35.90	7.3411	9.78200E+3
36.00	7.3577	9.78000E+3
36.10	7.3744	9.77300E+3
36.20	7.3910	9.76000E+3
36.30	7.4076	9.74700E+3
36.40	7.4241	9.72700E+3
36.50	7.4413	1.79200E+3
