28.6	6.3118	75688.00
28.7	6.3326	75918.00
28.8	6.3539	76149.00
28.9	6.3747	76376.00
29	6.3953	76601.00
29.1	6.4159	76812.00
29.2	6.4362	77074.00
29.3	6.4568	77239.00
29.4	6.4774	77462.00
29.5	6.4982	77695.00
29.6	6.5195	77929.00
29.7	6.5403	78156.00
29.8	6.561	78381.00
29.9	6.5818	78609.00
30	6.6024	78828.00
30.1	6.623	79067.00
30.2	6.6436	79314.00
30.3	6.6643	79554.00
30.4	6.6855	79790.00
30.5	6.7062	80036.00
30.6	6.7269	80270.00
30.7	6.7477	80511.00
30.8	6.7684	80756.00
30.9	6.789	81002.00
31	6.8098	81231.00
31.1	6.8305	81474.00
31.2	6.8518	81734.00
31.3	6.8724	81969.00
31.4	6.8929	82220.00
31.5	6.9135	82478.00
31.6	6.9341	82723.00
31.7	6.9547	83201.00
31.8	6.975	83274.00
31.9	6.9957	83488.00
32	7.017	83760.00
32.1	7.0377	84004.00
32.2	7.0584	84266.00
32.3	7.0792	84534.00
32.4	7.0999	84803.00
32.5	7.1204	85059.00
32.6	7.1411	85340.00
32.7	7.1618	85621.00
32.8	7.1833	85978.00
32.9	7.2041	86191.00
33	7.2249	86470.00
33.1	7.2456	86749.00
33.2	7.2664	87012.00
33.3	7.2871	87295.00
33.4	7.3078	87578.00
33.5	7.3287	87847.00
33.6	7.35	88149.00
33.7	7.3707	88433.00
33.8	7.3914	88702.00
33.9	7.4121	88990.00
34	7.4328	89278.00
34.1	7.4534	89563.00
34.2	7.4741	89835.00
34.3	7.4948	90126.00
34.4	7.5158	90554.00
34.5	7.5365	90964.00
34.6	7.5568	91042.00
34.7	7.5776	91293.00
34.8	7.5984	91587.00
34.9	7.6187	92108.00
35	7.6395	92208.00
35.1	7.6602	92580.00
35.2	7.6814	92792.00
35.3	7.702	93079.00
35.4	7.7227	93471.00
35.5	7.7434	93688.00
35.6	7.764	94255.00
35.7	7.7846	94507.00
35.8	7.8054	94778.00
35.9	7.8262	94937.00
36	7.8477	95249.00
36.1	7.8684	95669.00
36.2	7.889	95891.00
36.3	7.9097	96208.00
36.4	7.9303	96766.00
36.5	7.9511	97000.00
36.6	7.9718	97411.00
36.7	7.9926	97689.00
36.8	8.0139	98018.00
36.9	8.0342	98400.00
37	8.0545	98732.00
37.1	8.0749	99040.00
37.2	8.0956	99145.00
37.3	8.1163	99614.00
37.4	8.1366	99990.00
37.5	8.1574	100338.00
37.6	8.1788	100688.00
37.7	8.1995	101041.00
37.8	8.2202	101392.00
